source.name	sequenceID	species	subtype	genotype	isolate_data.country	isolate_data.host_sci_name	isolate_data.collection_year
ncbi-nuccore-srlv	AY577039	SRLV	A	A4	Switzerland	Capra hircus	-
ncbi-nuccore-srlv	AY787928	SRLV	-	-	USA	-	-
ncbi-nuccore-srlv	DL256636	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256637	SRLV	BC	-	-	-	-
ncbi-nuccore-srlv	DL256638	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256639	SRLV	BC	-	-	-	-
ncbi-nuccore-srlv	DL256640	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256641	SRLV	BC	-	-	-	-
ncbi-nuccore-srlv	DL256642	SRLV	-	-	-	-	-
ncbi-nuccore-srlv	DL256643	SRLV	BC	-	-	-	-
ncbi-nuccore-srlv	DL256644	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256645	SRLV	BC	-	-	-	-
ncbi-nuccore-srlv	DL256646	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256648	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256649	SRLV	BC	-	-	-	-
ncbi-nuccore-srlv	DL256650	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256651	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256652	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256653	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256654	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256655	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256656	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256657	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256658	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256659	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256660	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256661	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256662	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256663	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256664	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256665	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256666	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256667	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256668	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256669	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256670	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256671	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256672	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256673	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256674	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256675	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256676	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256677	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256678	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256679	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256680	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256681	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256682	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256683	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256684	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256685	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256686	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256687	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256688	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DL256694	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	DQ013214	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013215	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013216	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013217	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013218	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013219	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013220	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013221	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013222	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013223	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013224	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013225	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013226	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013227	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013228	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013229	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013230	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013231	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013232	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013233	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013234	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013235	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013236	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013237	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013238	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013239	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013240	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013241	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013242	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ013243	SRLV	BC	B1	Italy	-	-
ncbi-nuccore-srlv	DQ015910	SRLV	BC	-	Norway	-	-
ncbi-nuccore-srlv	DQ015911	SRLV	BC	-	Norway	-	-
ncbi-nuccore-srlv	DQ015912	SRLV	BC	-	Norway	-	-
ncbi-nuccore-srlv	DQ015913	SRLV	BC	-	Norway	-	-
ncbi-nuccore-srlv	DQ015914	SRLV	BC	-	Norway	-	-
ncbi-nuccore-srlv	DQ015915	SRLV	BC	-	Norway	-	-
ncbi-nuccore-srlv	DQ015916	SRLV	BC	-	Norway	-	-
ncbi-nuccore-srlv	DQ084332	SRLV	A	A1	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ084333	SRLV	A	A1	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ084334	SRLV	A	A1	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ084335	SRLV	A	A4	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ084336	SRLV	A	A1	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ084337	SRLV	A	A1	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ084338	SRLV	A	A4	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ084339	SRLV	A	A1	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ084340	SRLV	A	A1	Spain	Capra hircus	-
ncbi-nuccore-srlv	DQ084341	SRLV	A	A1	Spain	Capra hircus	-
ncbi-nuccore-srlv	DQ084342	SRLV	A	A4	Spain	Capra hircus	-
ncbi-nuccore-srlv	DQ084343	SRLV	A	-	Spain	Capra hircus	-
ncbi-nuccore-srlv	DQ084344	SRLV	A	A4	Spain	Capra hircus	-
ncbi-nuccore-srlv	DQ084345	SRLV	BC	B2	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ084346	SRLV	-	-	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ084347	SRLV	A	A4	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ149845	SRLV	BC	B1	France	-	-
ncbi-nuccore-srlv	DQ190001	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190002	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190003	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190004	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190005	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190006	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190007	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190008	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190009	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190010	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190011	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190012	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190013	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190014	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190015	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190016	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190017	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190018	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190019	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190020	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190021	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190022	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190023	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190024	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190025	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190026	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190027	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190028	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190029	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190030	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190031	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190032	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190033	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190034	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190035	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190036	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190037	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190038	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190039	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190040	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190041	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190042	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190043	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190044	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190045	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190046	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190047	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190048	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190049	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190050	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190051	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ190052	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	DQ442649	SRLV	A	A3	Poland	-	-
ncbi-nuccore-srlv	DQ447661	SRLV	BC	B1	Poland	-	-
ncbi-nuccore-srlv	DQ456481	SRLV	BC	B1	Poland	-	-
ncbi-nuccore-srlv	DQ456482	SRLV	BC	B1	Poland	-	-
ncbi-nuccore-srlv	DQ456483	SRLV	BC	B1	Poland	-	-
ncbi-nuccore-srlv	DQ456484	SRLV	BC	B1	Poland	-	-
ncbi-nuccore-srlv	DQ456485	SRLV	BC	B1	Poland	-	-
ncbi-nuccore-srlv	DQ456486	SRLV	BC	B1	Poland	-	-
ncbi-nuccore-srlv	DQ456487	SRLV	BC	B1	Poland	-	-
ncbi-nuccore-srlv	DQ632733	SRLV	-	-	Spain	Ovis aries	-
ncbi-nuccore-srlv	DQ632734	SRLV	A	A4	Spain	-	-
ncbi-nuccore-srlv	DQ632735	SRLV	A	A4	Spain	-	-
ncbi-nuccore-srlv	DQ844911	SRLV	BC	-	Norway	Capra hircus	-
ncbi-nuccore-srlv	DQ844912	SRLV	BC	-	Norway	Capra hircus	-
ncbi-nuccore-srlv	DQ844913	SRLV	BC	-	Norway	Capra hircus	-
ncbi-nuccore-srlv	DQ844914	SRLV	BC	-	Norway	Capra hircus	-
ncbi-nuccore-srlv	DQ844915	SRLV	BC	-	Norway	Capra hircus	-
ncbi-nuccore-srlv	DQ844916	SRLV	BC	-	Norway	Capra hircus	-
ncbi-nuccore-srlv	DQ844917	SRLV	BC	-	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844918	SRLV	BC	-	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844919	SRLV	BC	-	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844920	SRLV	A	-	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844921	SRLV	A	A1	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844922	SRLV	A	A1	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844923	SRLV	A	A1	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844924	SRLV	BC	-	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844925	SRLV	A	A1	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844926	SRLV	BC	-	Norway	Capra hircus	-
ncbi-nuccore-srlv	DQ844927	SRLV	BC	-	Norway	Capra hircus	-
ncbi-nuccore-srlv	DQ844928	SRLV	BC	-	Norway	Capra hircus	-
ncbi-nuccore-srlv	DQ844929	SRLV	BC	-	Norway	Capra hircus	-
ncbi-nuccore-srlv	DQ844930	SRLV	BC	-	Norway	Capra hircus	-
ncbi-nuccore-srlv	DQ844931	SRLV	BC	-	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844932	SRLV	BC	-	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844933	SRLV	BC	-	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844934	SRLV	BC	-	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844935	SRLV	BC	-	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844936	SRLV	A	A1	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844937	SRLV	A	A1	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844938	SRLV	A	A1	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844939	SRLV	A	A1	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844940	SRLV	A	A1	Norway	Ovis aries	-
ncbi-nuccore-srlv	DQ844941	SRLV	A	A1	Norway	Ovis aries	-
ncbi-nuccore-srlv	EF154467	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154468	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154469	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154470	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154471	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154472	SRLV	A	-	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154473	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154474	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154475	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154476	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154477	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154478	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154479	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154480	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154481	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154482	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154483	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154484	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154485	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154486	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154487	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154488	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154489	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154490	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154491	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154492	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154493	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154494	SRLV	A	-	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154495	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154496	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154497	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154498	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154499	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154500	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154501	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154502	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154503	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154504	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154505	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154506	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154507	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154508	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154509	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154510	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF154511	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF445431	SRLV	A	A1	United Kingdom	-	-
ncbi-nuccore-srlv	EF675997	SRLV	BC	B1	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676000	SRLV	BC	B2	Italy	Ovis aries	2006
ncbi-nuccore-srlv	EF676002	SRLV	BC	B1	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676003	SRLV	E	E1	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676004	SRLV	E	E1	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676005	SRLV	E	E1	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676006	SRLV	A	A8	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676007	SRLV	BC	B1	Italy	Ovis aries	2006
ncbi-nuccore-srlv	EF676008	SRLV	BC	B1	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676009	SRLV	BC	B1	Italy	Ovis aries	2006
ncbi-nuccore-srlv	EF676010	SRLV	BC	B1	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676013	SRLV	BC	-	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676014	SRLV	E	E1	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676015	SRLV	BC	B1	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676016	SRLV	A	A18	Italy	Ovis aries	2006
ncbi-nuccore-srlv	EF676017	SRLV	A	A18	Italy	Ovis aries	2006
ncbi-nuccore-srlv	EF676018	SRLV	A	A18	Italy	Ovis aries	2006
ncbi-nuccore-srlv	EF676019	SRLV	A	A18	Italy	Ovis aries	2006
ncbi-nuccore-srlv	EF676020	SRLV	A	A18	Italy	Ovis aries	2006
ncbi-nuccore-srlv	EF676021	SRLV	E	E1	Italy	Capra hircus	2006
ncbi-nuccore-srlv	EF676022	SRLV	E	E1	Italy	Capra hircus	2007
ncbi-nuccore-srlv	EF676023	SRLV	E	E1	Italy	Capra hircus	2007
ncbi-nuccore-srlv	EF676024	SRLV	E	E1	Italy	Capra hircus	2007
ncbi-nuccore-srlv	EF676025	SRLV	E	E1	Italy	Capra hircus	2007
ncbi-nuccore-srlv	EF676026	SRLV	BC	B1	Italy	Ovis aries	2006
ncbi-nuccore-srlv	EF685709	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685710	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685711	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685712	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685713	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685714	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685715	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685716	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685717	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685718	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685719	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685720	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685721	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685722	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685723	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685724	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685725	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685726	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685727	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685728	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685729	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685730	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685731	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685732	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685733	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685734	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685735	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685736	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685737	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685738	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685739	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685740	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685741	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685742	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685743	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685744	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685745	SRLV	A	A8	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685746	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685747	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685748	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685749	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685750	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685751	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685752	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685753	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685754	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685755	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685756	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685757	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685758	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685759	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685760	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685761	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685762	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685763	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685764	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685765	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685766	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685767	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685768	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685769	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685770	SRLV	BC	B1	Italy	Capra hircus	-
ncbi-nuccore-srlv	EF685771	SRLV	BC	B1	Italy	Capra hircus	-
